f_wood,f_foamboard,spheres_s,spheres_m,spheres_l,cotton_s,cotton_m,cotton_l,jute_s,jute_m,jute_l,sand_s,sand_m,sand_l
8,11,16,10,45,7,6,9,10,6,6,9,7,0
8,12,16,10,48,7,6,9,10,6,6,9,0,7
0,12,16,11,51,7,6,9,10,6,6,9,8,7
8,13,0,12,46,7,6,9,10,6,6,9,8,7
8,14,16,13,42,7,6,9,10,6,6,8,8,7
8,14,17,14,37,7,6,9,10,6,6,8,8,7
8,14,17,14,38,7,6,9,10,6,6,8,8,7
8,14,17,14,39,7,6,9,9,6,6,8,8,8
8,14,16,14,37,7,6,9,9,6,6,7,8,8
8,14,16,14,34,7,6,9,9,6,6,7,8,8
8,14,15,14,30,7,6,9,8,6,6,7,7,8
8,14,14,15,26,7,6,9,8,6,6,7,7,8
8,14,13,15,23,7,6,9,8,7,6,6,7,8
8,14,12,15,23,7,6,9,7,8,6,6,7,8
8,14,11,15,22,7,6,9,7,8,6,6,7,8
8,14,10,15,21,7,6,9,7,9,6,6,7,9
8,14,9,15,22,7,6,9,7,10,6,6,7,9
8,14,8,15,23,7,6,0,7,10,6,6,7,10
8,14,8,15,23,7,6,9,7,11,6,7,7,10
8,14,8,15,24,7,6,9,0,12,6,8,7,10
8,14,8,14,25,7,6,9,7,13,6,8,7,9
8,14,8,14,24,7,6,9,7,13,6,9,7,9
8,14,8,14,24,7,6,9,7,13,6,9,7,9
8,14,8,13,23,7,6,9,7,13,6,9,7,9
8,14,8,13,24,7,6,9,7,13,6,9,7,8
8,14,8,13,24,7,0,9,7,13,6,9,7,8
8,14,8,12,24,7,6,9,7,13,6,0,7,7
8,14,8,12,23,7,6,9,8,13,6,8,7,7
8,14,8,12,22,7,6,9,8,13,6,7,7,7
8,14,8,12,26,0,6,9,8,13,6,7,7,7
8,14,8,12,29,7,6,9,8,13,6,6,7,7
8,14,8,12,34,7,6,9,8,13,6,6,7,7
8,14,8,12,36,7,6,9,9,13,0,6,7,7
8,14,8,12,37,7,6,9,9,13,6,6,7,7
8,14,8,12,36,7,6,9,9,13,6,6,7,7
8,14,8,13,34,7,6,9,9,13,6,6,7,7
8,14,8,12,33,7,6,9,9,13,6,7,7,7
8,0,8,12,31,7,6,9,9,13,6,7,7,7
8,14,8,11,29,7,6,9,9,13,6,7,7,7
8,14,8,10,24,7,6,9,9,13,6,8,8,7
8,14,8,0,18,7,6,9,9,13,6,8,9,8
8,14,8,9,13,7,6,9,9,13,6,8,10,8
8,14,8,9,10,7,6,9,9,0,6,8,11,8
8,14,8,8,17,7,6,9,9,13,6,9,11,8
8,14,8,7,27,7,6,9,9,13,6,9,12,8
8,14,8,6,37,7,6,9,9,13,6,9,13,8
8,14,7,7,41,7,6,9,9,13,6,9,13,8
8,14,7,8,46,7,6,9,9,13,6,9,13,8
8,14,7,9,46,7,6,9,9,13,6,9,13,8
8,14,7,10,46,7,6,9,9,13,6,8,13,8
8,14,7,10,46,7,6,9,9,13,6,8,13,8
8,14,7,11,45,7,6,9,9,13,6,8,13,8
8,14,7,12,45,7,6,9,9,13,6,8,13,8
0,14,7,13,36,7,6,9,9,13,6,8,13,8
8,14,7,14,26,7,6,9,9,13,6,8,14,8
8,14,7,14,16,7,6,9,9,13,6,8,14,8
8,14,8,14,11,7,6,9,9,13,6,8,14,8
8,14,8,14,7,7,6,9,9,13,6,8,15,8
8,14,8,14,9,7,6,9,9,13,6,8,15,0
8,14,8,15,11,7,6,9,9,13,6,9,14,8
8,14,8,16,14,7,6,9,9,13,6,10,13,8
8,14,8,17,16,7,6,9,9,13,6,11,13,8
8,14,8,18,18,7,6,9,9,13,6,12,12,8
8,14,8,18,19,7,6,9,9,13,6,13,12,8
8,14,8,19,21,7,6,9,9,13,6,14,11,8
8,14,8,20,24,7,6,9,9,13,6,15,0,8
8,14,7,21,26,7,6,9,9,13,6,16,10,8
8,14,0,22,29,7,6,9,9,13,6,17,10,8
8,14,6,22,29,7,6,0,9,13,6,18,9,8
8,14,6,22,29,7,6,9,9,13,6,19,9,7
8,14,6,22,29,7,6,9,9,13,6,19,10,7
8,14,6,22,29,7,6,9,9,13,6,19,10,7
8,14,6,22,30,7,6,9,0,13,6,19,10,7
8,14,6,22,31,7,6,9,9,13,6,18,10,7
8,14,6,22,32,7,6,9,9,13,6,17,10,6
8,14,6,20,32,7,6,9,9,13,6,16,9,6
8,14,6,19,32,7,0,9,9,13,6,16,9,6
8,14,6,17,32,7,6,9,9,13,6,15,8,6
8,14,6,16,32,7,6,9,9,13,6,15,8,6
8,14,6,14,32,7,6,9,9,13,6,14,8,6
8,14,6,13,30,0,6,9,9,13,6,12,7,6
8,14,6,11,29,7,6,9,9,13,6,11,7,6
8,14,6,10,28,7,6,9,9,13,6,10,6,6
8,14,7,8,26,7,6,9,9,13,0,9,6,6
8,13,8,7,25,7,6,9,9,13,6,9,6,6
8,13,8,7,24,7,6,9,9,13,6,9,6,6
8,13,9,7,22,7,6,9,9,13,6,8,6,6
8,13,10,7,21,7,6,9,9,13,6,8,6,6
8,13,10,7,20,7,6,9,9,13,6,8,6,6
8,12,11,7,19,7,6,9,9,13,6,8,6,6
8,0,11,7,19,7,6,9,9,13,6,8,6,6
8,12,12,7,19,7,6,9,9,13,6,9,6,6
8,12,12,7,19,7,6,9,9,13,6,10,6,6
8,12,12,8,18,7,6,9,9,0,6,11,6,6
8,12,12,9,18,7,6,9,9,13,6,12,7,6
8,12,12,9,18,7,6,9,9,13,6,12,8,6
8,12,12,10,18,7,6,9,9,13,6,13,9,6
8,12,12,10,18,7,6,9,9,13,6,13,9,6
8,12,12,10,17,7,6,9,9,13,6,13,9,6
8,12,12,10,17,7,6,9,9,13,6,14,9,6
8,12,11,10,17,7,6,9,9,13,6,14,9,6
8,12,10,10,16,7,6,9,9,13,6,13,9,7
8,12,10,10,16,7,6,9,9,13,6,14,10,7
8,12,9,9,15,7,6,9,9,13,6,14,9,7
0,12,9,9,15,7,6,9,9,13,6,15,8,7
8,12,10,9,15,7,6,9,9,13,6,15,7,7
8,12,10,8,14,7,6,9,9,13,6,14,7,8
8,12,10,8,14,7,6,9,9,13,6,14,7,8
8,12,10,8,13,7,6,9,9,13,6,14,7,8
8,12,10,8,13,7,6,9,9,13,6,14,7,8
8,12,11,7,13,7,6,9,9,13,6,15,7,9
8,12,12,7,13,7,6,9,9,13,6,15,7,9
8,12,13,7,13,7,6,9,9,13,6,15,7,9
8,12,14,6,13,7,6,9,9,13,6,15,7,10
8,12,14,6,0,7,6,9,9,13,6,14,8,10
8,12,14,6,13,7,6,9,9,13,6,14,8,0
8,12,13,6,12,7,6,9,9,13,6,13,8,11
8,12,13,6,11,7,6,9,9,13,6,0,9,10
8,12,12,6,11,7,6,9,9,13,6,12,9,10
8,12,12,6,10,7,6,0,8,13,6,12,9,10
8,12,12,6,10,7,6,9,8,13,6,11,10,10
8,12,11,6,9,7,6,9,8,13,6,11,10,11
8,12,11,6,8,7,6,9,7,13,6,12,10,10
8,12,10,6,8,7,6,9,7,13,6,11,10,10
8,12,10,6,7,7,6,9,7,13,6,11,10,9
8,12,9,6,8,7,6,9,6,13,6,11,10,9
8,12,9,6,10,7,6,9,0,13,6,11,10,8
8,12,9,0,11,7,0,9,7,13,6,11,10,8
8,12,9,6,13,7,6,9,8,13,6,11,10,8
8,12,9,6,14,7,6,9,9,13,6,11,10,7
8,12,9,6,16,7,6,9,10,13,6,11,10,6
8,12,9,6,17,0,6,9,11,13,6,10,10,6
8,12,9,6,19,7,6,9,12,13,6,9,0,6
8,12,9,7,20,7,6,9,13,13,6,9,9,6
8,12,9,8,22,7,6,9,14,13,0,10,9,6
8,12,9,8,22,7,6,9,15,13,6,11,9,6
8,12,9,9,22,7,6,9,17,13,6,11,9,6
8,12,0,10,22,7,6,9,17,13,6,11,9,7
8,12,9,10,22,7,6,9,17,13,6,12,8,7
8,12,9,11,22,7,6,9,17,13,6,12,8,7
8,12,10,11,20,7,6,9,17,13,6,12,8,8
8,0,11,12,19,7,6,9,15,13,6,13,7,8
8,12,12,12,17,7,6,9,14,13,6,13,7,8
8,12,13,12,16,7,6,9,13,13,6,13,7,9
8,12,13,11,15,7,6,9,12,0,6,12,7,9
8,12,12,11,13,7,6,9,11,13,6,12,7,9
8,12,12,11,12,7,6,9,10,13,6,13,7,9
8,12,12,12,12,7,6,9,9,13,6,14,7,9
8,12,12,12,11,7,6,9,8,13,6,14,7,9
8,12,10,13,10,7,6,9,7,13,6,15,7,9
8,12,9,14,11,7,6,9,6,13,6,15,7,9
8,12,8,14,11,7,6,9,6,13,6,16,7,9
8,12,7,15,11,7,6,9,6,13,6,16,7,9
8,12,6,16,11,7,6,9,6,13,6,16,7,9
8,12,6,17,12,7,6,9,6,13,6,17,7,9
0,12,6,18,13,7,6,9,6,13,6,16,7,9
8,12,6,19,13,7,6,9,6,13,6,15,7,9
8,12,6,19,13,7,6,9,6,13,6,13,7,9
8,12,7,20,13,7,6,9,6,13,6,12,7,10
8,12,7,19,14,7,6,9,6,13,6,11,7,10
8,12,7,19,16,7,6,9,6,13,6,11,7,10
8,12,7,18,18,7,6,9,6,13,6,11,7,11
8,12,7,18,20,7,6,9,6,13,6,12,7,12
8,12,7,17,23,7,6,9,6,13,6,11,7,13
8,12,7,17,24,7,6,9,6,13,6,10,7,14
8,12,7,17,24,7,6,9,6,13,6,10,7,14
8,12,7,17,23,7,6,9,6,13,6,9,7,15
8,12,7,17,23,7,6,9,6,13,6,9,7,16
8,12,8,18,23,7,6,9,6,13,6,10,7,17
8,12,8,18,22,7,6,9,6,13,6,10,7,18
8,12,8,18,21,7,6,0,6,13,6,9,7,18
8,12,9,19,19,7,6,9,6,13,6,8,7,18
8,12,9,20,17,7,6,9,6,13,6,8,7,18
8,12,9,22,15,7,6,9,6,13,6,8,7,18
8,12,10,22,14,7,6,9,6,13,6,9,7,18
8,12,10,23,16,7,6,9,6,13,6,9,7,18
8,13,10,24,18,7,6,9,6,13,6,10,7,19
8,13,11,26,20,7,6,9,6,13,6,10,7,20
8,13,11,27,22,7,0,9,6,13,6,10,7,21
8,13,11,29,25,7,6,9,6,13,6,10,7,22
8,13,11,27,27,7,6,9,6,13,7,10,7,22
8,13,11,25,30,7,6,9,6,13,7,10,7,23
8,13,12,24,33,0,6,9,6,13,7,11,7,24
8,13,11,22,35,7,6,9,6,13,7,10,7,25
8,13,11,21,38,7,6,9,6,13,7,10,7,26
8,12,11,18,38,7,6,9,6,13,7,10,0,26
8,11,10,15,39,7,6,9,6,13,0,9,7,24
8,10,10,12,40,7,6,9,6,13,7,9,7,22
8,10,10,9,40,7,6,9,7,13,7,8,7,20
8,9,9,6,40,7,6,9,7,13,7,8,7,19
8,8,9,9,43,7,6,9,8,13,7,8,8,18
8,8,9,13,47,7,6,9,8,13,7,7,9,16
8,7,9,17,48,7,6,9,8,13,7,7,9,15
8,6,9,20,50,7,6,9,9,13,7,7,9,13
8,6,9,24,51,7,6,9,9,13,7,7,10,12
8,6,9,28,52,7,6,9,10,0,7,7,10,11
8,6,9,31,53,7,6,9,10,13,7,8,11,11
8,6,9,35,51,7,6,9,10,13,7,9,12,12
8,6,9,39,49,7,6,9,10,13,7,10,13,11
8,6,9,43,47,7,6,9,10,13,7,10,14,11
8,0,8,43,41,7,6,9,0,13,7,11,14,11
8,6,8,43,35,7,6,9,10,13,7,12,14,11
8,6,8,43,32,7,6,9,10,13,7,13,14,11
8,6,7,43,30,7,6,9,10,13,7,14,15,10
8,6,7,42,29,7,6,9,10,13,7,14,16,10
8,6,7,42,29,7,6,9,10,13,7,15,16,10
0,6,7,41,28,7,6,9,10,13,7,15,15,0
8,6,8,41,31,7,6,9,10,13,7,15,15,10
8,6,9,40,31,7,6,9,10,13,7,14,14,10
8,6,9,40,31,7,6,9,10,13,7,14,13,10
8,6,10,39,32,7,6,9,10,13,7,14,12,10
8,6,11,39,32,7,6,9,10,13,7,0,12,11
8,6,11,38,32,7,6,9,10,13,7,14,11,13
8,6,12,38,30,7,6,9,10,13,7,14,10,13
8,6,0,38,28,7,6,9,10,13,7,14,9,13
8,6,12,38,25,7,6,9,10,13,7,13,9,13
8,6,12,38,22,7,6,8,10,13,7,12,9,14
8,6,11,38,19,7,6,8,10,13,7,12,9,14
8,6,10,35,19,7,6,8,10,13,7,11,8,14
8,6,10,32,19,7,6,7,10,13,7,11,8,15
8,6,9,29,20,7,6,7,10,13,7,10,8,15
8,6,9,26,22,7,6,7,10,13,7,9,8,14
8,6,9,24,25,7,6,6,10,13,7,8,8,13
8,6,9,21,26,7,6,6,10,13,7,7,8,13
8,6,9,18,27,7,6,0,10,13,7,6,8,13
8,6,9,16,28,7,6,6,10,13,7,6,8,13
8,6,10,14,29,7,6,6,10,13,7,6,8,13
8,6,10,12,30,7,6,6,10,13,7,6,8,13
8,6,10,13,31,7,6,6,10,13,7,6,8,13
8,6,11,14,31,7,0,6,10,13,7,6,8,12
8,6,11,14,32,7,6,6,10,13,7,6,7,12
8,6,11,13,30,7,6,6,10,13,7,6,7,11
8,6,11,13,29,7,6,6,10,13,7,6,8,11
8,6,11,13,29,0,6,6,10,13,7,6,8,10
8,6,12,13,29,7,6,6,10,13,7,6,9,10
8,6,12,12,29,7,6,7,10,13,7,6,10,9
8,6,13,10,29,7,6,7,10,13,7,6,10,9
8,6,13,9,29,7,6,8,10,13,0,6,11,8
8,6,14,8,29,7,6,8,10,13,7,6,11,8
8,6,14,7,26,7,6,8,10,13,7,6,12,9
8,6,14,7,24,7,6,9,10,13,7,6,13,10
8,6,14,8,22,7,6,9,10,13,7,6,14,10
8,6,14,8,20,7,6,10,10,13,7,6,14,11
8,6,13,8,18,7,6,10,10,13,7,6,13,11
8,6,13,8,16,7,6,10,10,13,7,6,13,12
8,6,12,8,14,7,6,10,10,13,7,6,12,13
8,6,11,8,12,7,6,10,10,0,7,6,11,13
8,6,10,8,10,7,6,10,10,13,7,6,11,14
8,6,9,8,8,7,6,10,10,13,7,6,10,14
8,6,8,8,9,7,6,10,10,13,7,7,9,14
8,6,8,9,11,7,6,10,10,13,7,7,9,14
8,0,8,0,13,7,6,10,0,13,7,7,8,14
8,6,8,9,15,7,6,10,10,13,7,8,7,14
8,6,8,10,17,7,6,10,10,13,7,8,7,13
8,6,8,10,20,7,6,10,10,13,7,8,7,13
8,6,8,10,22,7,6,10,10,13,7,9,7,12
8,6,8,11,24,7,6,10,10,13,7,9,7,12
0,6,9,11,26,7,6,10,10,13,7,9,7,11
8,6,9,11,26,7,6,10,10,13,7,9,6,11
8,6,9,11,24,7,6,10,10,13,7,9,6,10
8,6,10,12,22,7,6,10,10,13,7,9,6,10
8,6,10,12,19,7,6,10,10,13,7,10,6,9
8,6,10,12,17,7,6,10,10,13,7,10,6,9
8,6,10,11,15,7,6,9,10,13,7,10,6,10
8,6,11,11,14,7,6,9,10,13,7,11,6,10
8,6,11,11,12,7,6,8,10,13,7,13,6,11
8,6,11,10,11,7,6,8,10,13,7,14,7,11
8,6,11,10,9,7,6,8,10,13,7,15,7,12
8,6,11,10,10,7,6,7,10,13,7,15,8,12
8,6,10,9,10,7,6,7,10,13,7,16,9,13
8,6,10,8,11,7,6,6,10,13,7,17,10,13
8,6,10,8,12,7,6,6,10,13,7,17,11,14
8,6,10,8,12,7,6,6,10,13,7,18,12,14
8,6,10,8,12,7,6,6,10,13,7,18,13,14
8,6,10,8,13,7,6,6,10,13,7,18,14,14
8,6,10,8,13,7,6,6,10,13,7,17,14,14
8,6,10,8,14,7,6,6,10,13,7,17,13,14
8,6,10,8,15,7,6,6,10,13,7,15,12,13
9,6,10,8,16,7,6,6,10,13,7,14,12,12
9,6,10,8,19,7,6,6,10,13,7,13,11,11
9,6,10,8,22,7,0,6,10,13,7,12,0,10
10,6,10,8,24,7,6,6,10,13,7,11,12,10
10,6,10,8,27,7,6,6,10,13,7,10,11,9
10,6,11,8,30,7,6,0,11,13,7,9,10,8
11,6,10,9,33,0,6,6,11,13,7,9,9,7
11,6,0,9,35,7,6,6,11,13,7,8,9,6
11,6,9,10,37,7,6,6,11,13,7,7,9,6
11,6,9,11,39,7,6,6,11,13,7,7,9,7
11,6,8,10,41,7,6,6,12,13,0,8,9,8
11,6,9,10,40,7,6,6,12,13,7,8,9,8
11,6,10,10,40,7,6,6,12,13,7,10,8,9
11,6,10,10,39,7,6,6,12,13,7,11,7,10
11,6,11,10,37,7,6,6,12,13,7,14,7,10
11,6,12,9,34,7,6,6,12,13,7,16,7,11
11,6,13,9,34,7,6,6,12,13,7,19,7,12
11,6,15,9,35,7,6,6,12,13,7,19,7,13
11,6,16,9,34,7,6,6,12,13,7,19,8,13
11,6,17,10,33,7,6,6,12,0,7,0,8,13
11,6,19,11,33,7,6,6,12,13,7,19,9,13
11,6,19,12,30,7,6,6,12,13,7,19,9,0
11,6,19,13,27,7,6,6,12,13,7,18,10,13
11,6,19,14,24,7,6,6,12,13,7,17,10,12
11,0,19,15,23,7,6,6,12,13,7,15,10,12
11,6,19,16,22,7,6,6,11,13,7,14,11,12
11,6,19,17,18,7,6,6,11,13,7,12,11,12
11,6,19,17,14,7,6,6,10,13,7,13,11,12
11,6,19,17,11,7,6,6,0,13,7,13,11,11
11,6,19,17,8,7,6,6,9,13,7,14,11,10
11,6,19,17,6,7,6,6,9,13,7,15,11,10
11,6,19,17,6,7,6,6,8,13,7,15,12,9
11,6,19,17,6,7,6,6,8,13,7,15,12,8
0,6,19,17,6,7,6,6,7,13,7,15,13,8
11,6,19,17,6,7,6,6,7,13,7,14,13,8
11,6,19,17,6,7,6,6,7,13,7,14,14,7
11,6,19,17,6,7,6,6,7,13,7,13,14,6
11,6,18,17,7,7,6,6,7,13,7,12,15,6
11,6,18,17,0,7,6,6,7,12,7,11,15,6
11,6,17,17,7,7,6,6,7,11,7,10,16,6
11,6,17,15,8,7,6,6,7,11,7,10,16,7
11,6,17,14,8,7,6,6,7,10,7,9,16,7
11,6,16,13,10,7,6,6,7,10,7,9,17,8
11,6,15,12,11,7,6,6,7,9,7,8,19,8
11,6,14,11,14,7,6,6,7,8,7,8,21,9
11,6,13,10,16,7,6,6,7,8,7,8,22,9
11,6,11,9,19,7,6,6,7,7,7,8,24,10
11,6,11,8,22,7,6,6,7,7,7,8,26,10
11,6,10,7,24,7,6,6,7,7,7,7,27,11
11,6,9,6,27,7,6,6,7,7,7,7,29,11
11,6,8,6,31,7,6,6,7,7,7,7,31,11
11,6,8,6,34,7,6,6,7,7,7,7,33,11
11,6,7,6,33,7,6,6,7,7,7,7,33,11
11,6,7,7,33,7,0,6,7,7,7,8,33,11
11,6,7,9,32,7,6,6,7,7,7,8,33,11
11,6,8,11,30,7,6,6,7,7,7,8,33,11
11,6,8,13,29,7,6,0,7,7,7,8,33,11
11,6,9,15,26,0,6,7,7,7,7,8,33,11
11,6,9,17,24,7,6,7,7,7,7,7,30,11
11,6,10,19,22,7,6,7,7,7,7,7,27,11
11,6,10,21,21,7,6,7,7,7,7,8,25,11
11,6,11,23,19,7,6,7,7,7,0,8,22,11
11,6,11,25,20,7,6,7,7,7,7,9,20,10
11,6,11,25,22,7,6,7,7,7,7,9,17,10
11,6,12,0,24,7,6,7,7,7,7,9,14,10
11,6,12,25,26,7,6,7,7,7,7,10,12,10
11,6,11,25,28,7,6,7,7,7,7,10,9,9
11,6,11,25,30,7,6,7,7,7,7,11,7,9
11,6,10,25,32,7,6,7,7,7,7,11,7,9
11,6,10,25,33,7,6,7,7,7,7,12,7,9
11,6,10,25,35,7,6,7,7,7,7,12,7,9
11,6,9,24,37,7,6,7,7,7,7,12,7,9
11,6,9,24,36,7,6,7,7,7,7,12,7,9
11,6,9,24,35,7,6,7,7,7,7,12,7,9
11,6,9,24,32,7,6,7,7,7,7,12,7,9
11,0,8,24,29,7,6,7,7,7,7,12,7,9
11,6,9,23,26,7,6,7,7,0,7,12,7,9
11,6,9,23,23,7,6,7,7,7,7,12,7,9
11,6,9,23,21,7,6,7,7,7,7,12,7,9
11,6,10,23,17,7,6,7,7,7,7,12,7,9
11,6,10,23,13,7,6,7,7,7,7,12,7,9
11,6,10,23,10,7,6,7,0,7,7,12,7,9
11,6,11,23,8,7,6,7,7,7,7,13,7,10
11,6,11,23,6,7,6,7,7,7,7,14,7,10
0,6,11,23,6,7,6,7,7,7,7,15,7,11
11,6,11,23,7,7,6,7,7,7,7,16,7,12
11,6,11,23,8,7,6,7,7,7,7,16,7,11
11,6,12,23,13,7,6,7,7,7,7,17,0,11
11,6,12,23,18,7,6,7,7,7,7,18,7,11
11,6,12,23,19,7,6,7,7,7,7,19,8,11
11,6,13,23,20,7,6,7,7,7,7,20,8,0
11,6,13,23,21,7,6,7,7,7,7,20,8,10
11,6,13,23,22,7,6,7,7,7,7,20,9,10
11,6,14,23,23,7,6,7,7,7,7,20,9,9
11,6,0,23,24,7,6,7,7,7,7,20,10,8
11,6,13,24,23,7,6,7,7,7,7,20,10,8
11,6,13,24,23,7,6,7,7,7,7,20,10,8
11,6,13,24,21,7,6,7,7,7,7,20,11,8
11,6,12,24,19,7,6,7,7,7,7,20,11,8
11,6,12,24,20,7,6,7,7,7,7,20,11,8
11,6,12,23,21,7,6,7,7,7,7,20,11,8
11,6,11,22,22,7,6,7,7,7,7,0,11,7
11,6,11,21,25,7,6,7,7,7,7,20,11,7
11,6,10,21,27,7,6,7,6,7,7,20,11,8
11,6,9,20,29,7,0,7,6,7,7,20,11,8
11,6,9,19,32,7,6,7,6,7,7,20,11,8
11,6,9,19,34,7,6,7,6,7,7,20,11,9
11,6,8,18,34,7,6,0,6,7,7,20,11,9
11,6,8,17,35,0,6,7,6,7,7,20,11,9
11,6,8,17,36,7,6,7,6,7,7,20,11,9
11,6,8,17,37,7,6,7,6,7,7,20,11,10
11,6,8,17,38,7,6,7,6,7,7,18,11,10
11,6,8,17,38,7,6,7,6,7,0,17,11,11
11,6,8,17,38,7,6,7,6,7,7,15,11,11
11,6,9,17,38,7,6,7,6,7,7,14,11,10
11,6,10,17,38,7,6,7,6,7,7,13,11,10
11,6,10,17,38,7,6,7,6,7,7,11,11,11
11,6,11,17,38,7,6,7,6,7,7,10,11,11
11,6,12,17,38,7,6,7,6,7,7,8,11,11
11,6,12,16,38,7,6,7,6,7,7,7,11,11
11,6,13,16,38,7,6,7,6,7,7,6,11,11
11,6,14,15,38,7,6,7,6,7,7,6,11,12
11,7,15,15,34,7,6,7,6,7,7,6,11,12
11,8,15,14,31,7,6,7,6,7,7,6,11,12
11,8,15,14,28,7,6,7,6,7,7,6,12,12
11,9,14,13,25,7,6,7,6,7,7,6,12,13
11,10,14,13,22,7,6,7,6,7,7,6,12,13
11,10,14,12,19,7,6,7,6,0,7,6,12,13
11,11,14,12,16,7,6,7,6,7,7,6,12,13
11,12,14,12,13,7,6,7,6,7,7,6,11,13
11,13,13,0,12,7,6,7,6,7,7,6,10,13
11,13,13,12,11,7,6,7,6,7,7,6,10,12
11,13,13,12,13,7,6,7,6,7,7,6,9,12
11,0,13,12,14,7,6,7,0,7,7,6,9,11
11,13,12,12,15,7,6,7,6,7,7,6,8,11
0,13,12,12,16,7,6,7,6,7,7,6,8,10
11,13,11,13,18,7,6,7,6,7,7,6,7,10
11,13,11,14,19,7,6,7,6,7,7,6,7,9
11,13,11,14,20,7,6,7,6,7,7,6,7,9
11,13,10,15,21,7,6,7,6,7,7,7,8,8
11,13,10,15,20,7,6,7,6,7,7,8,8,8
11,13,9,14,19,7,6,7,6,7,7,9,8,9
11,13,9,14,17,7,6,7,6,7,7,10,9,11
11,13,9,13,16,7,6,7,6,7,7,10,9,14
11,13,8,13,15,7,6,7,6,7,7,10,9,16
11,13,8,12,14,7,6,7,6,7,7,10,9,19
11,13,8,11,15,7,6,7,6,7,7,10,9,21
11,13,9,10,17,7,6,7,6,7,7,11,9,24
11,13,9,9,19,7,6,7,6,7,7,11,9,26
11,14,10,8,19,7,6,7,6,7,7,10,9,29
11,14,10,8,20,7,6,7,6,7,7,9,0,31
11,14,11,8,20,7,6,7,6,7,7,8,9,33
11,14,11,8,21,7,6,7,6,7,7,7,9,33
11,14,12,8,22,7,6,7,6,7,7,7,9,33
11,15,12,9,24,7,6,7,6,7,7,7,9,33
11,15,13,9,25,7,0,7,6,7,7,6,9,31
11,15,13,10,24,7,6,7,6,7,7,6,9,29
11,15,13,11,22,7,6,7,6,7,7,6,8,28
11,15,13,11,21,7,6,0,6,7,7,6,8,26
11,15,12,12,21,0,6,7,6,7,7,6,8,24
11,15,11,12,21,7,6,7,6,7,7,6,8,22
11,15,11,12,21,7,6,7,6,7,7,7,8,20
11,15,10,12,21,7,6,7,6,7,7,7,9,19
11,15,10,11,20,7,6,7,6,7,0,7,9,17
11,15,9,10,19,7,6,7,6,7,7,8,10,15
11,15,9,10,20,7,6,7,6,7,7,8,11,14
11,15,8,9,21,7,6,7,6,7,7,9,11,14
11,15,8,8,23,7,6,7,6,7,7,9,12,14
11,15,8,7,24,7,6,7,6,7,7,10,13,13
11,15,8,6,25,7,6,7,6,7,7,10,13,12
11,15,8,6,26,7,6,7,6,7,7,12,14,12
11,15,8,6,27,7,6,7,6,7,7,13,14,11
11,15,9,6,29,7,6,7,6,7,7,15,15,11
11,15,9,6,31,7,6,7,6,7,7,16,14,10
11,15,9,6,33,7,6,7,6,7,7,18,14,9
11,15,0,6,33,7,6,7,6,7,7,19,13,9
11,15,9,6,34,7,6,7,6,7,7,20,13,8
11,15,9,6,32,7,6,7,6,7,7,21,12,8
11,15,10,6,30,7,6,7,6,0,7,23,11,8
11,15,10,6,28,7,6,7,6,7,7,24,11,8
11,15,10,6,26,7,6,7,6,7,7,23,10,9
11,15,10,6,24,7,6,7,6,7,7,22,10,10
11,15,10,6,22,7,6,7,6,7,7,22,9,12
11,15,11,6,20,7,6,7,6,7,7,21,9,13
11,15,11,6,18,7,6,7,0,7,7,20,9,13
11,15,11,6,16,7,6,7,6,7,7,18,10,13
0,0,11,6,14,7,6,7,6,7,7,17,10,13
11,15,11,6,15,7,6,7,6,7,7,15,11,13
11,15,11,6,16,7,6,7,6,7,7,13,12,14
11,15,11,7,17,7,6,7,6,7,7,12,12,13
11,15,11,7,18,7,6,7,6,7,7,11,13,12
11,15,12,7,20,7,6,7,6,7,7,11,14,11
11,15,12,8,21,7,6,7,6,7,7,10,14,10
11,15,12,8,22,7,6,7,6,7,7,11,15,9
11,15,13,8,23,7,6,7,6,7,7,13,15,9
11,15,13,9,24,7,6,7,6,7,7,13,15,10
11,15,13,9,25,7,6,7,6,7,7,14,14,11
11,15,14,9,26,7,6,7,6,7,7,14,14,0
11,15,14,9,26,7,6,7,6,7,7,15,13,11
11,15,14,9,26,7,6,7,6,7,7,16,13,12
11,15,14,9,25,7,7,7,6,7,7,17,12,12
11,15,13,9,25,7,8,7,6,7,7,17,11,12
11,15,13,9,25,7,8,7,6,7,7,17,11,12
11,15,12,9,25,7,9,7,6,7,7,0,10,13
11,15,12,0,25,7,10,7,6,7,7,17,10,12
11,15,12,9,25,7,10,7,6,7,7,19,10,11
11,15,11,9,26,7,11,7,6,7,7,19,10,10
11,15,10,9,27,7,12,7,6,7,7,19,10,9
11,15,10,9,27,7,13,7,6,7,7,19,10,9
11,15,9,9,28,7,13,0,6,7,7,18,9,9
11,15,8,9,29,0,13,7,6,7,7,16,9,9
11,15,8,9,29,7,13,7,6,7,7,16,9,9
11,15,8,9,30,7,13,7,6,7,7,17,9,9
11,15,7,8,30,7,0,7,6,7,7,15,9,9
11,15,8,8,30,7,13,7,6,7,0,12,8,9
11,15,9,9,29,7,13,7,6,7,7,10,8,10
11,15,10,9,29,7,13,7,6,7,7,10,8,10
11,15,11,10,28,7,13,7,6,7,7,9,8,11
11,15,13,10,27,7,13,7,6,7,7,9,8,12
